Fechas,TEMP-EXT,TEMP-INT
2017-04-04 14:37:23,44.36,39.88
2017-04-04 15:07:25,43.16,39.66
2017-04-04 15:37:27,43.32,39.37
2017-04-04 16:07:29,43.42,39.56
2017-04-04 16:37:31,42.43,39.33
2017-04-04 17:07:33,42.07,38.89
2017-04-04 17:37:35,37.1,37.73
2017-04-04 18:07:37,35.47,36.2
2017-04-04 18:37:39,33.92,35.39
2017-04-04 19:07:41,32.64,34.57
2017-04-04 19:37:43,32.47,33.98
2017-04-04 20:07:45,31.97,33.72
2017-04-04 20:37:47,31.59,33.58
2017-04-04 21:07:49,31.42,33.4
2017-04-04 21:37:51,30.72,33.11
2017-04-04 22:07:53,30.36,32.72
2017-04-04 22:37:55,30.01,32.46
2017-04-04 23:07:57,30.61,32.46
2017-04-04 23:37:59,30.39,32.48
2017-04-05 00:08:00,29.56,32.28
2017-04-05 00:38:02,29.44,32.27
2017-04-05 01:08:04,29.22,32.07
2017-04-05 01:38:06,28.93,31.85
2017-04-05 02:08:08,28.63,31.52
2017-04-05 02:38:10,28.7,31.66
2017-04-05 03:08:12,28.82,31.7
2017-04-05 03:38:14,28.61,31.71
2017-04-05 04:08:16,28.48,31.74
2017-04-05 04:38:18,28.34,31.67
2017-04-05 05:08:20,27.88,31.7
2017-04-05 05:38:21,27.5,31.55
2017-04-05 06:08:23,27.55,31.6
2017-04-05 06:38:25,27.6,32.02
2017-04-05 07:08:27,28.48,31.94
2017-04-05 07:38:29,29.18,31.94
2017-04-05 08:08:31,30.97,32.07
2017-04-05 08:38:33,32.88,32.39
2017-04-05 09:08:35,35.39,33.32
2017-04-05 10:08:39,39.14,35.69
2017-04-05 10:38:41,40.51,36.78
2017-04-05 11:08:43,41.83,38.06
2017-04-05 11:38:45,42.19,39.11
2017-04-05 12:08:47,43.89,39.91
2017-04-05 12:38:49,45.08,40.39
2017-04-05 13:08:51,45.96,41.04
2017-04-05 13:38:54,45.83,41.59
2017-04-05 14:08:56,46.31,41.69
2017-04-05 14:38:58,46.05,41.51
2017-04-05 15:09:00,46.64,41.41
2017-04-05 15:39:02,48,41.91
2017-04-05 16:09:04,46.28,41.76
2017-04-05 16:39:06,44.23,40.32
2017-04-05 17:09:08,41.48,39.55
2017-04-05 17:39:10,39.27,38.51
2017-04-05 18:09:12,37.36,37.39
2017-04-05 18:39:14,35.76,36.54
2017-04-05 19:09:16,34.89,35.7
2017-04-05 19:39:18,33.84,35.18
2017-04-05 20:09:20,29.71,33.68
2017-04-05 20:39:22,29.69,32.78
2017-04-05 21:09:24,31.2,33.01
2017-04-05 21:39:26,31.14,33.25
2017-04-05 22:09:28,30.87,33.39
2017-04-05 22:39:30,30.68,33.25
2017-04-05 23:09:32,29.56,33.04
2017-04-05 23:39:34,30.01,32.87
2017-04-06 00:09:36,29.74,32.74
2017-04-06 00:39:38,29.36,32.49
2017-04-06 01:09:39,29.15,32.43
2017-04-06 01:39:41,29.25,32.45
2017-04-06 02:09:43,29.18,32.35
2017-04-06 02:39:45,28.85,32.13
2017-04-06 03:09:47,28.6,31.95
2017-04-06 03:39:49,28.07,31.73
2017-04-06 04:09:51,27.81,31.51
2017-04-06 04:39:53,27.93,31.38
2017-04-06 05:09:55,28.04,31.31
2017-04-06 05:39:57,28.06,31.41
2017-04-06 06:09:58,28.33,31.67
2017-04-06 06:40:00,28.45,31.92
2017-04-06 07:10:02,29.19,32.12
2017-04-06 07:40:04,31.12,32.59
2017-04-06 08:10:06,33.01,33.11
2017-04-06 08:40:08,33.57,33.39
2017-04-06 09:10:10,37.41,34.34
2017-04-06 09:40:12,38.58,35.1
2017-04-06 10:10:14,41.76,36.55
2017-04-06 10:40:16,40.44,36.97
2017-04-06 11:10:18,39.69,36.97
2017-04-06 11:40:20,37.89,37.15
2017-04-06 12:10:22,39.94,37.66
2017-04-06 12:40:24,40.81,38.16
2017-04-06 13:10:26,39.3,37.41
2017-04-06 13:40:28,38.55,37.57
2017-04-06 14:10:30,39.45,37.45
2017-04-06 14:40:32,39.64,38.16
2017-04-06 15:10:34,39.97,38.05
2017-04-06 15:40:36,38.69,37.67
2017-04-06 16:10:38,36.35,36.76
2017-04-06 16:40:40,33.53,35.69
2017-04-06 17:10:42,32.6,34.89
2017-04-06 17:40:44,31.21,34
2017-04-06 18:10:46,29.77,33.76
2017-04-06 18:40:48,28.61,33.25
2017-04-06 19:10:50,28.36,32.9
2017-04-06 19:40:52,27.94,32.92
2017-04-06 20:10:54,27.7,32.82
2017-04-06 20:40:56,27.35,32.61
2017-04-06 21:10:58,27.47,32.75
2017-04-06 21:41:00,27.4,32.54
2017-04-06 22:11:01,27.55,32.54
2017-04-06 22:41:03,27.78,32.67
2017-04-06 23:11:05,27.47,32.97
2017-04-06 23:41:07,27.6,32.72
2017-04-07 00:11:09,27.48,32.79
2017-04-07 00:41:11,27.25,32.93
2017-04-07 01:11:13,27.08,32.72
2017-04-07 01:41:15,27.25,32.72
2017-04-07 02:11:17,27.25,32.41
2017-04-07 02:41:19,27.22,32.82
2017-04-07 03:11:20,27.3,32.68
2017-04-07 03:41:22,26.35,32.68
2017-04-07 04:11:24,26.08,32.53
2017-04-07 04:41:26,26.14,32.17
2017-04-07 05:11:28,25.42,32.13
2017-04-07 05:41:30,25.45,31.89
2017-04-07 06:11:32,25.85,32.05
2017-04-07 06:41:34,25.87,32.3
2017-04-07 07:11:35,26.05,31.59
2017-04-07 07:41:37,26.32,31.37
2017-04-07 08:11:39,25.75,31.07
2017-04-07 08:41:41,25.62,30.86
2017-04-07 09:11:43,25.59,30.51
2017-04-07 09:41:45,25.95,30.79
2017-04-07 10:11:47,26.27,30.97
2017-04-07 10:41:49,27.96,31.63
2017-04-07 11:11:50,28.61,32
2017-04-07 11:41:52,29.61,32.53
2017-04-07 12:11:54,29.55,33.15
2017-04-07 12:41:56,29.67,33.3
2017-04-07 13:11:58,30.42,33.32
2017-04-07 13:42:00,31.07,33.39
2017-04-07 14:12:02,33.43,33.76
2017-04-07 14:42:04,32.61,34.49
2017-04-07 15:12:06,33.07,34.5
2017-04-07 15:42:08,33.61,34.64
2017-04-07 16:12:10,33.04,34.71
2017-04-07 16:42:12,31.92,34.2
2017-04-07 17:12:14,30.49,33.88
2017-04-07 17:42:16,29.26,33.65
2017-04-07 18:12:18,28.23,32.76
2017-04-07 18:42:19,26.83,32.56
2017-04-07 19:12:21,26.11,32.28
2017-04-07 19:42:23,25.65,31.95
2017-04-07 20:12:25,24.99,31.63
2017-04-07 20:42:27,24.99,31.74
2017-04-07 21:12:29,25.01,31.49
2017-04-07 21:42:31,25.25,31.58
2017-04-07 22:12:33,25.51,31.87
2017-04-07 22:42:34,25.57,32.07
2017-04-07 23:12:36,25.79,32.13
2017-04-07 23:42:38,25.81,32.34
2017-04-08 00:12:40,25.65,32.25
2017-04-08 00:42:42,25.92,32.31
2017-04-08 01:12:44,25.84,32.68
2017-04-08 01:42:46,25.91,32.42
2017-04-08 02:12:48,25.88,32.45
2017-04-08 02:42:49,25.75,32.6
2017-04-08 03:12:51,24.94,32.39
2017-04-08 03:42:53,25.19,32.23
2017-04-08 04:12:55,24.45,32.16
2017-04-08 04:42:57,24.51,32.09
2017-04-08 05:12:59,24.82,32.1
2017-04-08 05:43:01,24.91,32.54
2017-04-08 06:13:02,25.38,31.91
2017-04-08 06:43:04,26.15,32.45
2017-04-08 07:13:06,26.14,31.89
2017-04-08 07:43:08,26.28,31.73
2017-04-08 08:13:10,27.2,31.78
2017-04-08 08:43:12,26.83,32
2017-04-08 09:13:14,28.26,32.35
2017-04-08 09:43:16,29.52,32.86
2017-04-08 10:13:18,29.23,33.05
2017-04-08 10:43:20,31.01,32.86
2017-04-08 11:13:22,32.98,33.52
2017-04-08 11:43:24,34.6,34.45
2017-04-08 12:13:26,35.63,35.07
2017-04-08 12:43:28,36.02,35.27
2017-04-08 13:13:30,35.83,35.79
2017-04-08 13:43:32,35.66,35.48
2017-04-08 14:13:33,35.02,35.39
2017-04-08 14:43:35,35.22,35.25
2017-04-08 15:13:37,36.76,35.54
2017-04-08 15:43:39,36.73,36.09
2017-04-08 16:13:41,35.05,35.94
2017-04-08 16:43:43,36.4,35.36
2017-04-08 17:13:45,34.24,35.32
2017-04-08 17:43:47,32.33,34.88
2017-04-08 18:13:49,30.78,34.05
2017-04-08 18:43:51,29.32,33.29
2017-04-08 19:13:53,27.9,33
2017-04-08 19:43:55,27.07,32.61
2017-04-08 20:13:57,26.51,32.23
2017-04-08 20:43:59,26.54,32.13
2017-04-08 21:14:01,26.24,32.27
2017-04-08 21:44:02,26.08,32.27
2017-04-08 22:14:04,25.65,32.27
2017-04-08 22:44:06,25.62,32.02
2017-04-08 23:14:08,25.48,32
2017-04-08 23:44:10,25.12,32.16
2017-04-09 00:14:12,24.59,31.91
2017-04-09 00:44:14,24.52,31.92
2017-04-09 01:14:16,24.69,31.63
2017-04-09 01:44:17,24.88,32.03
2017-04-09 02:14:19,24.52,32.07
2017-04-09 02:44:21,24.46,32
2017-04-09 03:14:23,24.07,31.82
2017-04-09 03:44:25,24.14,31.74
2017-04-09 04:14:27,24.51,32.03
2017-04-09 04:44:29,23.95,32.16
2017-04-09 05:14:30,24.09,31.87
2017-04-09 05:44:32,23.23,31.76
2017-04-09 06:14:34,22.26,31.69
2017-04-09 06:44:36,22.62,30.89
2017-04-09 07:14:38,23.61,29.95
2017-04-09 07:44:40,25.14,30.21
2017-04-09 08:14:42,27.97,30.76
2017-04-09 08:44:43,30.55,31.38
2017-04-09 09:14:45,34.38,32.67
2017-04-09 09:44:47,35.83,33.59
2017-04-09 10:14:49,37.85,34.86
2017-04-09 10:44:51,37.62,35.9
2017-04-09 11:14:53,39.51,36.16
2017-04-09 11:44:55,40.34,37.46
2017-04-09 12:14:58,37.23,36.98
2017-04-09 12:45:00,40.21,37.62
2017-04-09 13:15:02,40.47,38.23
2017-04-09 13:45:04,32.38,36.79
2017-04-09 14:15:06,36.46,35.07
2017-04-09 14:45:08,38.15,36.15
2017-04-09 15:15:10,40.27,36.66
2017-04-09 15:45:12,39.99,37.41
2017-04-09 16:15:14,35.49,36.56
2017-04-09 16:45:16,33.24,35.09
2017-04-09 17:15:17,33.23,34.6
2017-04-09 17:45:19,32.27,34.41
2017-04-09 18:15:21,30.03,33.47
2017-04-09 18:45:23,28.54,32.93
2017-04-09 19:15:25,27.41,32.57
2017-04-09 19:45:27,26.68,32.3
2017-04-09 20:15:29,26.77,31.92
2017-04-09 20:45:31,26.68,31.99
2017-04-09 21:15:33,26.84,32.31
2017-04-09 21:45:35,27.37,32.36
2017-04-09 22:15:36,28.09,32.74
2017-04-09 22:45:38,28.01,32.78
2017-04-09 23:15:40,27.96,32.98
2017-04-09 23:45:42,27.71,32.98
2017-04-10 00:15:44,27.34,32.56
2017-04-10 00:45:46,26.9,32.64
2017-04-10 01:15:48,26.27,32.5
2017-04-10 01:45:50,25.87,32.34
2017-04-10 02:15:51,24.76,32.21
2017-04-10 02:45:53,24.15,31.87
2017-04-10 03:15:55,23.62,31.58
2017-04-10 03:45:57,23.55,31.37
2017-04-10 04:15:59,23.33,31.38
2017-04-10 04:46:01,23.33,31.51
2017-04-10 05:16:03,22.65,31.35
2017-04-10 05:46:04,22.35,31.09
2017-04-10 06:16:06,22.42,31.05
2017-04-10 06:46:08,22.92,30.42
2017-04-10 07:16:10,24.26,29.76
2017-04-10 07:46:12,26.37,30.57
2017-04-10 08:16:14,28.74,31.21
2017-04-10 08:46:16,31.24,31.87
2017-04-10 09:16:18,34.54,32.85
2017-04-10 09:46:20,35.66,33.88
2017-04-10 10:16:22,37.55,34.89
2017-04-10 10:46:24,38.82,36.04
2017-04-10 11:16:26,39.27,37.02
2017-04-10 11:46:28,39.87,37.7
2017-04-10 12:16:30,40.84,38.07
2017-04-10 12:46:32,40.96,38.18
2017-04-10 13:16:34,40.48,38.75
2017-04-10 13:46:36,40.6,37.85
2017-04-10 14:16:38,42.71,38.32
2017-04-10 14:46:40,42.17,38.37
2017-04-10 15:16:42,42.76,38.35
2017-04-10 15:46:44,42.57,38.43
2017-04-10 16:16:46,38.04,37.93
2017-04-10 16:46:48,38.09,36.9
2017-04-10 17:16:50,36.56,36.3
2017-04-10 17:46:52,34.1,35.48
2017-04-10 18:16:54,32.44,34.67
2017-04-10 18:46:56,30.36,33.98
2017-04-10 19:16:58,28.78,33.48
2017-04-10 19:47:00,27.7,32.61
2017-04-10 20:17:02,27.08,32.57
2017-04-10 20:47:03,26.83,32.45
2017-04-10 21:17:05,26.37,32.23
2017-04-10 21:47:07,26.12,32.46
2017-04-10 22:17:09,26.07,32.31
2017-04-10 22:47:11,26.48,32.6
2017-04-10 23:17:13,26.25,32.79
2017-04-10 23:47:15,25.74,32.61
2017-04-11 00:17:17,25.15,32.61
2017-04-11 00:47:18,25.01,32.31
2017-04-11 01:17:20,25.08,32.38
2017-04-11 01:47:22,24.41,32.23
2017-04-11 02:17:24,23.99,31.99
2017-04-11 02:47:26,22.95,31.78
2017-04-11 03:17:28,23.03,31.67
2017-04-11 03:47:29,22.72,31.59
2017-04-11 04:17:31,23.3,31.67
2017-04-11 04:47:33,22.92,31.37
2017-04-11 05:17:35,22.97,31.18
2017-04-11 05:47:37,22.65,31.09
2017-04-11 06:17:39,22.72,31.16
2017-04-11 06:47:40,23.68,30.13
2017-04-11 07:17:42,25.09,30.11
2017-04-11 07:47:44,27.44,30.54
2017-04-11 08:17:46,30.09,31.95
2017-04-11 08:47:48,32.56,32.61
2017-04-11 09:17:50,34.37,33.59
2017-04-11 09:47:52,34.59,34.45
2017-04-11 10:17:54,36.71,34.81
2017-04-11 10:47:56,39.2,35.7
2017-04-11 11:17:58,38.58,36.72
2017-04-11 11:48:00,39.32,37.33
2017-04-11 12:18:02,39.69,37.21
2017-04-11 12:48:04,41.6,37.75
2017-04-11 13:18:06,40.77,38.02
2017-04-11 13:48:08,40.51,37.81
2017-04-11 14:18:10,39.98,37.93
2017-04-11 14:48:12,39.57,36.98
2017-04-11 15:18:14,36.9,37.06
2017-04-11 15:48:16,37.68,36.92
2017-04-11 16:18:18,36.18,36.51
2017-04-11 16:48:20,34.67,35.51
2017-04-11 17:18:22,33.63,34.63
2017-04-11 17:48:24,31.68,33.68
2017-04-11 18:18:26,30.62,33.29
2017-04-11 18:48:28,29.46,33.32
2017-04-11 19:18:30,28.74,32.93
2017-04-11 19:48:32,27.86,32.67
2017-04-11 20:18:34,27.31,32.35
2017-04-11 20:48:35,27.07,32.05
2017-04-11 21:18:37,26.83,32
2017-04-11 21:48:39,26.68,31.99
2017-04-11 22:18:41,26.6,32
2017-04-11 22:48:43,26.63,31.92
2017-04-11 23:18:45,26.38,32.25
2017-04-11 23:48:47,26.35,32.16
2017-04-12 00:18:49,26.11,32.02
2017-04-12 00:48:50,26.35,32.24
2017-04-12 01:18:52,26.67,32.34
2017-04-12 01:48:54,26.2,32.42
2017-04-12 02:18:56,25.24,32.34
2017-04-12 02:48:58,24.43,31.89
2017-04-12 03:19:00,24.72,31.71
2017-04-12 03:49:02,24.49,31.59
2017-04-12 04:19:04,24.07,31.66
2017-04-12 04:49:05,23.73,31.58
2017-04-12 05:19:07,23.42,31.38
2017-04-12 05:49:09,22.79,31.23
2017-04-12 06:19:11,23.38,31.56
2017-04-12 06:49:13,24.58,31.3
2017-04-12 07:19:15,26.15,31.24
2017-04-12 07:49:16,28.3,31.63
2017-04-12 08:19:18,30.19,32.6
2017-04-12 08:49:20,32.88,33.1
2017-04-12 09:19:22,36.26,34.12
2017-04-12 09:49:24,37.79,35.22
2017-04-12 10:19:26,38.84,36.24
2017-04-12 10:49:28,38.98,36.38
2017-04-12 11:19:30,40.1,37.09
2017-04-12 11:49:32,40.64,37.89
2017-04-12 12:19:34,41.5,37.95
2017-04-12 12:49:36,42.34,38.47
2017-04-12 13:19:39,42.76,38.6
2017-04-12 13:49:41,43.24,38.97
2017-04-12 14:19:43,39.92,38.09
2017-04-12 14:49:45,37.1,37.31
2017-04-12 15:19:47,38.42,36.8
2017-04-12 15:49:49,37.2,36.68
2017-04-12 16:19:51,36.02,36.2
2017-04-12 16:49:52,33.93,34.96
2017-04-12 17:19:54,33.31,34.48
2017-04-12 17:49:56,32.07,34.49
2017-04-12 18:19:58,29.65,33.62
2017-04-12 18:50:00,28.57,32.94
2017-04-12 19:20:02,27.96,32.46
2017-04-12 19:50:04,27.18,32.31
2017-04-12 20:20:06,26.7,32.23
2017-04-12 20:50:08,26.67,32.03
2017-04-12 21:20:10,26.53,32.14
2017-04-12 21:50:11,26.17,32.18
2017-04-12 22:20:13,26.22,32.02
2017-04-12 22:50:15,26.08,31.74
2017-04-12 23:20:17,26.02,31.67
2017-04-12 23:50:19,25.76,31.76
2017-04-13 00:20:21,25.53,31.87
2017-04-13 00:50:23,25.44,31.84
2017-04-13 01:20:24,24.99,31.87
2017-04-13 01:50:26,25.12,31.94
2017-04-13 02:20:28,25.19,32.1
2017-04-13 02:50:30,25.79,32.18
2017-04-13 03:20:32,25.68,32.36
2017-04-13 03:50:34,24.25,32.21
2017-04-13 04:20:36,24.79,32.03
2017-04-13 04:50:37,23.69,31.91
2017-04-13 05:20:39,23.76,31.8
2017-04-13 05:50:41,24.02,31.91
2017-04-13 06:20:43,24.02,32.02
2017-04-13 06:50:45,23.92,31.56
2017-04-13 07:20:47,25.68,31.34
2017-04-13 07:50:49,28.23,31.16
2017-04-13 08:20:50,30.44,32.3
2017-04-13 08:50:52,32.53,33
2017-04-13 09:20:54,35.83,33.94
2017-04-13 09:50:56,36.55,35.21
2017-04-13 10:20:58,38.61,36.12
2017-04-13 10:51:00,38.79,36.82
2017-04-13 11:21:02,39.91,37.37
2017-04-13 11:51:04,40.76,37.6
2017-04-13 12:21:06,39.48,37.31
2017-04-13 12:51:08,40.6,37.26
2017-04-13 13:21:10,40.11,36.61
2017-04-13 13:51:13,41.76,37.12
2017-04-13 14:21:14,36.97,36.94
2017-04-13 14:51:16,36.59,36.38
2017-04-13 15:21:18,36.56,36.02
2017-04-13 15:51:20,34.83,35.36
2017-04-13 16:21:22,34.18,34.92
2017-04-13 16:51:24,33.3,34.7
2017-04-13 17:21:26,32.53,34.77
2017-04-13 17:51:28,30.23,34.09
2017-04-13 18:21:30,29.68,32.89
2017-04-13 18:51:32,28.76,32.76
2017-04-13 19:21:34,27.78,32.61
2017-04-13 19:51:36,26.96,32.07
2017-04-13 20:21:38,26.63,32.16
2017-04-13 20:51:39,26.73,31.98
2017-04-13 21:21:41,26.47,32.17
2017-04-13 21:51:43,26.41,31.98
2017-04-13 22:21:45,26.04,32.09
2017-04-13 22:51:47,26.2,31.91
2017-04-13 23:21:49,26.01,31.99
2017-04-13 23:51:51,26.01,31.98
2017-04-14 00:21:53,26.02,32.13
2017-04-14 00:51:54,26.22,32.28
2017-04-14 01:21:56,26.84,32.43
2017-04-14 01:51:58,26.91,32.59
2017-04-14 02:22:00,27.02,32.65
2017-04-14 02:52:02,27.1,32.61
2017-04-14 03:22:04,25.98,32.5
2017-04-14 03:52:06,24.98,32.21
2017-04-14 04:22:08,25.44,32.17
2017-04-14 04:52:09,25.89,32.28
2017-04-14 05:22:11,25.12,32.12
2017-04-14 05:52:13,25.05,32.07
2017-04-14 06:22:15,25.18,32.13
2017-04-14 06:52:17,25.57,31.89
2017-04-14 07:22:19,26.18,31.8
2017-04-14 07:52:21,27.88,31.96
2017-04-14 08:22:22,28.5,32.27
2017-04-14 08:52:24,30.16,32.93
2017-04-14 09:22:26,31.58,33.15
2017-04-14 09:52:28,33.21,33.86
2017-04-14 10:22:30,35.89,34.79
2017-04-14 10:52:32,37.79,35.72
2017-04-14 11:22:34,38.32,36.44
2017-04-14 11:52:36,37.3,36.38
2017-04-14 12:22:38,38.29,36.31
2017-04-14 12:52:40,40.34,37.01
2017-04-14 13:22:42,38.02,36.59
2017-04-14 13:52:44,37.56,35.88
2017-04-14 14:22:46,37.53,35.68
2017-04-14 14:52:48,38.64,36.16
2017-04-14 15:22:50,40.14,36.33
2017-04-14 15:52:52,37.75,36.97
2017-04-14 16:22:54,36.25,36.19
2017-04-14 16:52:56,34,35.27
2017-04-14 17:22:58,32.78,34.68
2017-04-14 17:53:00,29.15,33.8
2017-04-14 18:23:02,27.31,31.4
2017-04-14 18:53:04,25.31,31.41
2017-04-14 19:23:06,23.49,30.51
2017-04-14 19:53:07,24.14,30.89
2017-04-14 20:23:09,24.88,30.8
2017-04-14 20:53:11,25.25,31.31
2017-04-14 21:23:13,25.74,31.59
2017-04-14 21:53:15,25.35,31.91
2017-04-14 22:23:17,25.65,32.13
2017-04-14 22:53:19,25.65,32.05
2017-04-14 23:23:20,24.95,31.96
2017-04-14 23:53:22,25.35,31.88
